Row,z_1,z_2
bnd_pnt_1,0.903743898171458,0.521326614051802
bnd_pnt_2,-0.387939361194718,1.7647537706287
bnd_pnt_3,-1.04146956692842,0.54277718172284
bnd_pnt_4,-0.903743898171458,-0.521326614051802
bnd_pnt_5,0.387939361194718,-1.7647537706287
bnd_pnt_6,1.04146956692842,-0.54277718172284
bnd_pnt_7,0.903743898171458,0.521326614051802
