Row,z_1,z_2
bnd_pnt_1,-0.202750347058791,-1.86661275951399
bnd_pnt_2,1.25742974782313,-0.62818063297404
bnd_pnt_3,-0.640496249769854,1.36631057551145
bnd_pnt_4,-2.10067634465178,0.127878448971496
bnd_pnt_5,-0.202750347058791,-1.86661275951399
