run_id,status,returncode,timed_out,runtime,iterations,obj_val,dual_obj,gap,pinfeas,dinfeas,phi,pinf,dinf,numerical_error,abs_obj_error,abs_obj_error_signed,used_summary_metrics,log_file,raw_stdout_file,raw_stderr_file,command,config_json
run_0556,STOPPED,0,False,7.92344,10,-0.54465,-0.544964,0.000150074,2.69288e-06,nan,0.000150074,0.000269519,nan,0,0.02186700000000008,1.111167,0,C:\Users\Lucas Zamora\Desktop\TESIS-3\sandbox\lorads_grid_search_arch0_admm\run_20260325_110659\raw_logs\run_0556_stdout.log,C:\Users\Lucas Zamora\Desktop\TESIS-3\sandbox\lorads_grid_search_arch0_admm\run_20260325_110659\raw_logs\run_0556_stdout.log,C:\Users\Lucas Zamora\Desktop\TESIS-3\sandbox\lorads_grid_search_arch0_admm\run_20260325_110659\raw_logs\run_0556_stderr.log,"wsl /home/lucas_zamora/lorads_build/lorads_src/build/LoRADS_v_2_0_1-alpha ""/mnt/c/Users/Lucas Zamora/Desktop/TESIS-3/data/instances/sdplib/arch0.dat-s"" --timesLogRank 1.5 --phase1Tol 0.001 --phase2Tol 1e-05 --initRho 0.0 --rhoMax 1000.0 --rhoFreq 10 --rhoFactor 1.1 --ALMRhoFactor 1.5 --heuristicFactor 1.0 --maxALMIter 10000 --maxADMMIter 5 --timeSecLimit 180.0 --lbfgsListLength 2 --endTauTol 0.0 --endALMSubTol 0.0 --l2Rescaling 0 --reoptLevel 0 --dyrankLevel 1 --highAccMode 1","{""times_log_rank"": 1.5, ""phase1_tol"": 0.001, ""phase2_tol"": 1e-05, ""init_rho"": 0.0, ""rho_max"": 1000.0, ""rho_freq"": 10, ""rho_factor"": 1.1, ""alm_rho_factor"": 1.5, ""heuristic_factor"": 1.0, ""lbfgs_list_length"": 2, ""end_tau_tol"": 0.0, ""end_alm_sub_tol"": 0.0, ""l2_rescaling"": 0, ""reopt_level"": 0, ""dyrank_level"": 1, ""high_acc_mode"": 1, ""max_alm_iter"": 10000, ""max_admm_iter"": 5, ""time_limit_seconds"": 180.0}"
run_0520,STOPPED,0,False,8.080744,10,-0.54465,-0.544964,0.000150074,2.69288e-06,nan,0.000150074,0.000269519,nan,0,0.02186700000000008,1.111167,0,C:\Users\Lucas Zamora\Desktop\TESIS-3\sandbox\lorads_grid_search_arch0_admm\run_20260325_110659\raw_logs\run_0520_stdout.log,C:\Users\Lucas Zamora\Desktop\TESIS-3\sandbox\lorads_grid_search_arch0_admm\run_20260325_110659\raw_logs\run_0520_stdout.log,C:\Users\Lucas Zamora\Desktop\TESIS-3\sandbox\lorads_grid_search_arch0_admm\run_20260325_110659\raw_logs\run_0520_stderr.log,"wsl /home/lucas_zamora/lorads_build/lorads_src/build/LoRADS_v_2_0_1-alpha ""/mnt/c/Users/Lucas Zamora/Desktop/TESIS-3/data/instances/sdplib/arch0.dat-s"" --timesLogRank 1.5 --phase1Tol 0.001 --phase2Tol 1e-05 --initRho 0.0 --rhoMax 1000.0 --rhoFreq 10 --rhoFactor 1.05 --ALMRhoFactor 1.5 --heuristicFactor 1.0 --maxALMIter 10000 --maxADMMIter 5 --timeSecLimit 180.0 --lbfgsListLength 2 --endTauTol 0.0 --endALMSubTol 0.0 --l2Rescaling 1 --reoptLevel 0 --dyrankLevel 1 --highAccMode 1","{""times_log_rank"": 1.5, ""phase1_tol"": 0.001, ""phase2_tol"": 1e-05, ""init_rho"": 0.0, ""rho_max"": 1000.0, ""rho_freq"": 10, ""rho_factor"": 1.05, ""alm_rho_factor"": 1.5, ""heuristic_factor"": 1.0, ""lbfgs_list_length"": 2, ""end_tau_tol"": 0.0, ""end_alm_sub_tol"": 0.0, ""l2_rescaling"": 1, ""reopt_level"": 0, ""dyrank_level"": 1, ""high_acc_mode"": 1, ""max_alm_iter"": 10000, ""max_admm_iter"": 5, ""time_limit_seconds"": 180.0}"
run_0460,STOPPED,0,False,8.175256,10,-0.54465,-0.544964,0.000150074,2.69288e-06,nan,0.000150074,0.000269519,nan,0,0.02186700000000008,1.111167,0,C:\Users\Lucas Zamora\Desktop\TESIS-3\sandbox\lorads_grid_search_arch0_admm\run_20260325_110659\raw_logs\run_0460_stdout.log,C:\Users\Lucas Zamora\Desktop\TESIS-3\sandbox\lorads_grid_search_arch0_admm\run_20260325_110659\raw_logs\run_0460_stdout.log,C:\Users\Lucas Zamora\Desktop\TESIS-3\sandbox\lorads_grid_search_arch0_admm\run_20260325_110659\raw_logs\run_0460_stderr.log,"wsl /home/lucas_zamora/lorads_build/lorads_src/build/LoRADS_v_2_0_1-alpha ""/mnt/c/Users/Lucas Zamora/Desktop/TESIS-3/data/instances/sdplib/arch0.dat-s"" --timesLogRank 1.5 --phase1Tol 0.001 --phase2Tol 1e-05 --initRho 0.0 --rhoMax 1000.0 --rhoFreq 5 --rhoFactor 1.1 --ALMRhoFactor 1.5 --heuristicFactor 1.0 --maxALMIter 10000 --maxADMMIter 5 --timeSecLimit 180.0 --lbfgsListLength 2 --endTauTol 0.0 --endALMSubTol 0.0 --l2Rescaling 0 --reoptLevel 0 --dyrankLevel 1 --highAccMode 1","{""times_log_rank"": 1.5, ""phase1_tol"": 0.001, ""phase2_tol"": 1e-05, ""init_rho"": 0.0, ""rho_max"": 1000.0, ""rho_freq"": 5, ""rho_factor"": 1.1, ""alm_rho_factor"": 1.5, ""heuristic_factor"": 1.0, ""lbfgs_list_length"": 2, ""end_tau_tol"": 0.0, ""end_alm_sub_tol"": 0.0, ""l2_rescaling"": 0, ""reopt_level"": 0, ""dyrank_level"": 1, ""high_acc_mode"": 1, ""max_alm_iter"": 10000, ""max_admm_iter"": 5, ""time_limit_seconds"": 180.0}"
run_0412,STOPPED,0,False,9.122789,10,-0.54465,-0.544964,0.000150074,2.69288e-06,nan,0.000150074,0.000269519,nan,0,0.02186700000000008,1.111167,0,C:\Users\Lucas Zamora\Desktop\TESIS-3\sandbox\lorads_grid_search_arch0_admm\run_20260325_110659\raw_logs\run_0412_stdout.log,C:\Users\Lucas Zamora\Desktop\TESIS-3\sandbox\lorads_grid_search_arch0_admm\run_20260325_110659\raw_logs\run_0412_stdout.log,C:\Users\Lucas Zamora\Desktop\TESIS-3\sandbox\lorads_grid_search_arch0_admm\run_20260325_110659\raw_logs\run_0412_stderr.log,"wsl /home/lucas_zamora/lorads_build/lorads_src/build/LoRADS_v_2_0_1-alpha ""/mnt/c/Users/Lucas Zamora/Desktop/TESIS-3/data/instances/sdplib/arch0.dat-s"" --timesLogRank 1.5 --phase1Tol 0.001 --phase2Tol 1e-05 --initRho 0.0 --rhoMax 1000.0 --rhoFreq 5 --rhoFactor 1.05 --ALMRhoFactor 1.5 --heuristicFactor 1.0 --maxALMIter 10000 --maxADMMIter 5 --timeSecLimit 180.0 --lbfgsListLength 2 --endTauTol 0.0 --endALMSubTol 0.0 --l2Rescaling 0 --reoptLevel 0 --dyrankLevel 1 --highAccMode 1","{""times_log_rank"": 1.5, ""phase1_tol"": 0.001, ""phase2_tol"": 1e-05, ""init_rho"": 0.0, ""rho_max"": 1000.0, ""rho_freq"": 5, ""rho_factor"": 1.05, ""alm_rho_factor"": 1.5, ""heuristic_factor"": 1.0, ""lbfgs_list_length"": 2, ""end_tau_tol"": 0.0, ""end_alm_sub_tol"": 0.0, ""l2_rescaling"": 0, ""reopt_level"": 0, ""dyrank_level"": 1, ""high_acc_mode"": 1, ""max_alm_iter"": 10000, ""max_admm_iter"": 5, ""time_limit_seconds"": 180.0}"
run_0652,STOPPED,0,False,9.163098,10,-0.54465,-0.544964,0.000150074,2.69288e-06,nan,0.000150074,0.000269519,nan,0,0.02186700000000008,1.111167,0,C:\Users\Lucas Zamora\Desktop\TESIS-3\sandbox\lorads_grid_search_arch0_admm\run_20260325_110659\raw_logs\run_0652_stdout.log,C:\Users\Lucas Zamora\Desktop\TESIS-3\sandbox\lorads_grid_search_arch0_admm\run_20260325_110659\raw_logs\run_0652_stdout.log,C:\Users\Lucas Zamora\Desktop\TESIS-3\sandbox\lorads_grid_search_arch0_admm\run_20260325_110659\raw_logs\run_0652_stderr.log,"wsl /home/lucas_zamora/lorads_build/lorads_src/build/LoRADS_v_2_0_1-alpha ""/mnt/c/Users/Lucas Zamora/Desktop/TESIS-3/data/instances/sdplib/arch0.dat-s"" --timesLogRank 1.5 --phase1Tol 0.001 --phase2Tol 5e-06 --initRho 0.0 --rhoMax 1000.0 --rhoFreq 5 --rhoFactor 1.1 --ALMRhoFactor 1.5 --heuristicFactor 1.0 --maxALMIter 10000 --maxADMMIter 5 --timeSecLimit 180.0 --lbfgsListLength 2 --endTauTol 0.0 --endALMSubTol 0.0 --l2Rescaling 0 --reoptLevel 0 --dyrankLevel 1 --highAccMode 1","{""times_log_rank"": 1.5, ""phase1_tol"": 0.001, ""phase2_tol"": 5e-06, ""init_rho"": 0.0, ""rho_max"": 1000.0, ""rho_freq"": 5, ""rho_factor"": 1.1, ""alm_rho_factor"": 1.5, ""heuristic_factor"": 1.0, ""lbfgs_list_length"": 2, ""end_tau_tol"": 0.0, ""end_alm_sub_tol"": 0.0, ""l2_rescaling"": 0, ""reopt_level"": 0, ""dyrank_level"": 1, ""high_acc_mode"": 1, ""max_alm_iter"": 10000, ""max_admm_iter"": 5, ""time_limit_seconds"": 180.0}"
run_0424,STOPPED,0,False,9.164446,10,-0.54465,-0.544964,0.000150074,2.69288e-06,nan,0.000150074,0.000269519,nan,0,0.02186700000000008,1.111167,0,C:\Users\Lucas Zamora\Desktop\TESIS-3\sandbox\lorads_grid_search_arch0_admm\run_20260325_110659\raw_logs\run_0424_stdout.log,C:\Users\Lucas Zamora\Desktop\TESIS-3\sandbox\lorads_grid_search_arch0_admm\run_20260325_110659\raw_logs\run_0424_stdout.log,C:\Users\Lucas Zamora\Desktop\TESIS-3\sandbox\lorads_grid_search_arch0_admm\run_20260325_110659\raw_logs\run_0424_stderr.log,"wsl /home/lucas_zamora/lorads_build/lorads_src/build/LoRADS_v_2_0_1-alpha ""/mnt/c/Users/Lucas Zamora/Desktop/TESIS-3/data/instances/sdplib/arch0.dat-s"" --timesLogRank 1.5 --phase1Tol 0.001 --phase2Tol 1e-05 --initRho 0.0 --rhoMax 1000.0 --rhoFreq 5 --rhoFactor 1.05 --ALMRhoFactor 1.5 --heuristicFactor 1.0 --maxALMIter 10000 --maxADMMIter 5 --timeSecLimit 180.0 --lbfgsListLength 2 --endTauTol 0.0 --endALMSubTol 0.0 --l2Rescaling 1 --reoptLevel 0 --dyrankLevel 1 --highAccMode 1","{""times_log_rank"": 1.5, ""phase1_tol"": 0.001, ""phase2_tol"": 1e-05, ""init_rho"": 0.0, ""rho_max"": 1000.0, ""rho_freq"": 5, ""rho_factor"": 1.05, ""alm_rho_factor"": 1.5, ""heuristic_factor"": 1.0, ""lbfgs_list_length"": 2, ""end_tau_tol"": 0.0, ""end_alm_sub_tol"": 0.0, ""l2_rescaling"": 1, ""reopt_level"": 0, ""dyrank_level"": 1, ""high_acc_mode"": 1, ""max_alm_iter"": 10000, ""max_admm_iter"": 5, ""time_limit_seconds"": 180.0}"
run_0616,STOPPED,0,False,9.213521,10,-0.54465,-0.544964,0.000150074,2.69288e-06,nan,0.000150074,0.000269519,nan,0,0.02186700000000008,1.111167,0,C:\Users\Lucas Zamora\Desktop\TESIS-3\sandbox\lorads_grid_search_arch0_admm\run_20260325_110659\raw_logs\run_0616_stdout.log,C:\Users\Lucas Zamora\Desktop\TESIS-3\sandbox\lorads_grid_search_arch0_admm\run_20260325_110659\raw_logs\run_0616_stdout.log,C:\Users\Lucas Zamora\Desktop\TESIS-3\sandbox\lorads_grid_search_arch0_admm\run_20260325_110659\raw_logs\run_0616_stderr.log,"wsl /home/lucas_zamora/lorads_build/lorads_src/build/LoRADS_v_2_0_1-alpha ""/mnt/c/Users/Lucas Zamora/Desktop/TESIS-3/data/instances/sdplib/arch0.dat-s"" --timesLogRank 1.5 --phase1Tol 0.001 --phase2Tol 5e-06 --initRho 0.0 --rhoMax 1000.0 --rhoFreq 5 --rhoFactor 1.05 --ALMRhoFactor 1.5 --heuristicFactor 1.0 --maxALMIter 10000 --maxADMMIter 5 --timeSecLimit 180.0 --lbfgsListLength 2 --endTauTol 0.0 --endALMSubTol 0.0 --l2Rescaling 1 --reoptLevel 0 --dyrankLevel 1 --highAccMode 1","{""times_log_rank"": 1.5, ""phase1_tol"": 0.001, ""phase2_tol"": 5e-06, ""init_rho"": 0.0, ""rho_max"": 1000.0, ""rho_freq"": 5, ""rho_factor"": 1.05, ""alm_rho_factor"": 1.5, ""heuristic_factor"": 1.0, ""lbfgs_list_length"": 2, ""end_tau_tol"": 0.0, ""end_alm_sub_tol"": 0.0, ""l2_rescaling"": 1, ""reopt_level"": 0, ""dyrank_level"": 1, ""high_acc_mode"": 1, ""max_alm_iter"": 10000, ""max_admm_iter"": 5, ""time_limit_seconds"": 180.0}"
run_0664,STOPPED,0,False,9.221351,10,-0.54465,-0.544964,0.000150074,2.69288e-06,nan,0.000150074,0.000269519,nan,0,0.02186700000000008,1.111167,0,C:\Users\Lucas Zamora\Desktop\TESIS-3\sandbox\lorads_grid_search_arch0_admm\run_20260325_110659\raw_logs\run_0664_stdout.log,C:\Users\Lucas Zamora\Desktop\TESIS-3\sandbox\lorads_grid_search_arch0_admm\run_20260325_110659\raw_logs\run_0664_stdout.log,C:\Users\Lucas Zamora\Desktop\TESIS-3\sandbox\lorads_grid_search_arch0_admm\run_20260325_110659\raw_logs\run_0664_stderr.log,"wsl /home/lucas_zamora/lorads_build/lorads_src/build/LoRADS_v_2_0_1-alpha ""/mnt/c/Users/Lucas Zamora/Desktop/TESIS-3/data/instances/sdplib/arch0.dat-s"" --timesLogRank 1.5 --phase1Tol 0.001 --phase2Tol 5e-06 --initRho 0.0 --rhoMax 1000.0 --rhoFreq 5 --rhoFactor 1.1 --ALMRhoFactor 1.5 --heuristicFactor 1.0 --maxALMIter 10000 --maxADMMIter 5 --timeSecLimit 180.0 --lbfgsListLength 2 --endTauTol 0.0 --endALMSubTol 0.0 --l2Rescaling 1 --reoptLevel 0 --dyrankLevel 1 --highAccMode 1","{""times_log_rank"": 1.5, ""phase1_tol"": 0.001, ""phase2_tol"": 5e-06, ""init_rho"": 0.0, ""rho_max"": 1000.0, ""rho_freq"": 5, ""rho_factor"": 1.1, ""alm_rho_factor"": 1.5, ""heuristic_factor"": 1.0, ""lbfgs_list_length"": 2, ""end_tau_tol"": 0.0, ""end_alm_sub_tol"": 0.0, ""l2_rescaling"": 1, ""reopt_level"": 0, ""dyrank_level"": 1, ""high_acc_mode"": 1, ""max_alm_iter"": 10000, ""max_admm_iter"": 5, ""time_limit_seconds"": 180.0}"
run_0472,STOPPED,0,False,9.240854,10,-0.54465,-0.544964,0.000150074,2.69288e-06,nan,0.000150074,0.000269519,nan,0,0.02186700000000008,1.111167,0,C:\Users\Lucas Zamora\Desktop\TESIS-3\sandbox\lorads_grid_search_arch0_admm\run_20260325_110659\raw_logs\run_0472_stdout.log,C:\Users\Lucas Zamora\Desktop\TESIS-3\sandbox\lorads_grid_search_arch0_admm\run_20260325_110659\raw_logs\run_0472_stdout.log,C:\Users\Lucas Zamora\Desktop\TESIS-3\sandbox\lorads_grid_search_arch0_admm\run_20260325_110659\raw_logs\run_0472_stderr.log,"wsl /home/lucas_zamora/lorads_build/lorads_src/build/LoRADS_v_2_0_1-alpha ""/mnt/c/Users/Lucas Zamora/Desktop/TESIS-3/data/instances/sdplib/arch0.dat-s"" --timesLogRank 1.5 --phase1Tol 0.001 --phase2Tol 1e-05 --initRho 0.0 --rhoMax 1000.0 --rhoFreq 5 --rhoFactor 1.1 --ALMRhoFactor 1.5 --heuristicFactor 1.0 --maxALMIter 10000 --maxADMMIter 5 --timeSecLimit 180.0 --lbfgsListLength 2 --endTauTol 0.0 --endALMSubTol 0.0 --l2Rescaling 1 --reoptLevel 0 --dyrankLevel 1 --highAccMode 1","{""times_log_rank"": 1.5, ""phase1_tol"": 0.001, ""phase2_tol"": 1e-05, ""init_rho"": 0.0, ""rho_max"": 1000.0, ""rho_freq"": 5, ""rho_factor"": 1.1, ""alm_rho_factor"": 1.5, ""heuristic_factor"": 1.0, ""lbfgs_list_length"": 2, ""end_tau_tol"": 0.0, ""end_alm_sub_tol"": 0.0, ""l2_rescaling"": 1, ""reopt_level"": 0, ""dyrank_level"": 1, ""high_acc_mode"": 1, ""max_alm_iter"": 10000, ""max_admm_iter"": 5, ""time_limit_seconds"": 180.0}"
run_0700,STOPPED,0,False,9.242283,10,-0.54465,-0.544964,0.000150074,2.69288e-06,nan,0.000150074,0.000269519,nan,0,0.02186700000000008,1.111167,0,C:\Users\Lucas Zamora\Desktop\TESIS-3\sandbox\lorads_grid_search_arch0_admm\run_20260325_110659\raw_logs\run_0700_stdout.log,C:\Users\Lucas Zamora\Desktop\TESIS-3\sandbox\lorads_grid_search_arch0_admm\run_20260325_110659\raw_logs\run_0700_stdout.log,C:\Users\Lucas Zamora\Desktop\TESIS-3\sandbox\lorads_grid_search_arch0_admm\run_20260325_110659\raw_logs\run_0700_stderr.log,"wsl /home/lucas_zamora/lorads_build/lorads_src/build/LoRADS_v_2_0_1-alpha ""/mnt/c/Users/Lucas Zamora/Desktop/TESIS-3/data/instances/sdplib/arch0.dat-s"" --timesLogRank 1.5 --phase1Tol 0.001 --phase2Tol 5e-06 --initRho 0.0 --rhoMax 1000.0 --rhoFreq 10 --rhoFactor 1.05 --ALMRhoFactor 1.5 --heuristicFactor 1.0 --maxALMIter 10000 --maxADMMIter 5 --timeSecLimit 180.0 --lbfgsListLength 2 --endTauTol 0.0 --endALMSubTol 0.0 --l2Rescaling 0 --reoptLevel 0 --dyrankLevel 1 --highAccMode 1","{""times_log_rank"": 1.5, ""phase1_tol"": 0.001, ""phase2_tol"": 5e-06, ""init_rho"": 0.0, ""rho_max"": 1000.0, ""rho_freq"": 10, ""rho_factor"": 1.05, ""alm_rho_factor"": 1.5, ""heuristic_factor"": 1.0, ""lbfgs_list_length"": 2, ""end_tau_tol"": 0.0, ""end_alm_sub_tol"": 0.0, ""l2_rescaling"": 0, ""reopt_level"": 0, ""dyrank_level"": 1, ""high_acc_mode"": 1, ""max_alm_iter"": 10000, ""max_admm_iter"": 5, ""time_limit_seconds"": 180.0}"
run_0760,STOPPED,0,False,9.30862,10,-0.54465,-0.544964,0.000150074,2.69288e-06,nan,0.000150074,0.000269519,nan,0,0.02186700000000008,1.111167,0,C:\Users\Lucas Zamora\Desktop\TESIS-3\sandbox\lorads_grid_search_arch0_admm\run_20260325_110659\raw_logs\run_0760_stdout.log,C:\Users\Lucas Zamora\Desktop\TESIS-3\sandbox\lorads_grid_search_arch0_admm\run_20260325_110659\raw_logs\run_0760_stdout.log,C:\Users\Lucas Zamora\Desktop\TESIS-3\sandbox\lorads_grid_search_arch0_admm\run_20260325_110659\raw_logs\run_0760_stderr.log,"wsl /home/lucas_zamora/lorads_build/lorads_src/build/LoRADS_v_2_0_1-alpha ""/mnt/c/Users/Lucas Zamora/Desktop/TESIS-3/data/instances/sdplib/arch0.dat-s"" --timesLogRank 1.5 --phase1Tol 0.001 --phase2Tol 5e-06 --initRho 0.0 --rhoMax 1000.0 --rhoFreq 10 --rhoFactor 1.1 --ALMRhoFactor 1.5 --heuristicFactor 1.0 --maxALMIter 10000 --maxADMMIter 5 --timeSecLimit 180.0 --lbfgsListLength 2 --endTauTol 0.0 --endALMSubTol 0.0 --l2Rescaling 1 --reoptLevel 0 --dyrankLevel 1 --highAccMode 1","{""times_log_rank"": 1.5, ""phase1_tol"": 0.001, ""phase2_tol"": 5e-06, ""init_rho"": 0.0, ""rho_max"": 1000.0, ""rho_freq"": 10, ""rho_factor"": 1.1, ""alm_rho_factor"": 1.5, ""heuristic_factor"": 1.0, ""lbfgs_list_length"": 2, ""end_tau_tol"": 0.0, ""end_alm_sub_tol"": 0.0, ""l2_rescaling"": 1, ""reopt_level"": 0, ""dyrank_level"": 1, ""high_acc_mode"": 1, ""max_alm_iter"": 10000, ""max_admm_iter"": 5, ""time_limit_seconds"": 180.0}"
run_0508,STOPPED,0,False,9.395111,10,-0.54465,-0.544964,0.000150074,2.69288e-06,nan,0.000150074,0.000269519,nan,0,0.02186700000000008,1.111167,0,C:\Users\Lucas Zamora\Desktop\TESIS-3\sandbox\lorads_grid_search_arch0_admm\run_20260325_110659\raw_logs\run_0508_stdout.log,C:\Users\Lucas Zamora\Desktop\TESIS-3\sandbox\lorads_grid_search_arch0_admm\run_20260325_110659\raw_logs\run_0508_stdout.log,C:\Users\Lucas Zamora\Desktop\TESIS-3\sandbox\lorads_grid_search_arch0_admm\run_20260325_110659\raw_logs\run_0508_stderr.log,"wsl /home/lucas_zamora/lorads_build/lorads_src/build/LoRADS_v_2_0_1-alpha ""/mnt/c/Users/Lucas Zamora/Desktop/TESIS-3/data/instances/sdplib/arch0.dat-s"" --timesLogRank 1.5 --phase1Tol 0.001 --phase2Tol 1e-05 --initRho 0.0 --rhoMax 1000.0 --rhoFreq 10 --rhoFactor 1.05 --ALMRhoFactor 1.5 --heuristicFactor 1.0 --maxALMIter 10000 --maxADMMIter 5 --timeSecLimit 180.0 --lbfgsListLength 2 --endTauTol 0.0 --endALMSubTol 0.0 --l2Rescaling 0 --reoptLevel 0 --dyrankLevel 1 --highAccMode 1","{""times_log_rank"": 1.5, ""phase1_tol"": 0.001, ""phase2_tol"": 1e-05, ""init_rho"": 0.0, ""rho_max"": 1000.0, ""rho_freq"": 10, ""rho_factor"": 1.05, ""alm_rho_factor"": 1.5, ""heuristic_factor"": 1.0, ""lbfgs_list_length"": 2, ""end_tau_tol"": 0.0, ""end_alm_sub_tol"": 0.0, ""l2_rescaling"": 0, ""reopt_level"": 0, ""dyrank_level"": 1, ""high_acc_mode"": 1, ""max_alm_iter"": 10000, ""max_admm_iter"": 5, ""time_limit_seconds"": 180.0}"
run_0748,STOPPED,0,False,9.546418,10,-0.54465,-0.544964,0.000150074,2.69288e-06,nan,0.000150074,0.000269519,nan,0,0.02186700000000008,1.111167,0,C:\Users\Lucas Zamora\Desktop\TESIS-3\sandbox\lorads_grid_search_arch0_admm\run_20260325_110659\raw_logs\run_0748_stdout.log,C:\Users\Lucas Zamora\Desktop\TESIS-3\sandbox\lorads_grid_search_arch0_admm\run_20260325_110659\raw_logs\run_0748_stdout.log,C:\Users\Lucas Zamora\Desktop\TESIS-3\sandbox\lorads_grid_search_arch0_admm\run_20260325_110659\raw_logs\run_0748_stderr.log,"wsl /home/lucas_zamora/lorads_build/lorads_src/build/LoRADS_v_2_0_1-alpha ""/mnt/c/Users/Lucas Zamora/Desktop/TESIS-3/data/instances/sdplib/arch0.dat-s"" --timesLogRank 1.5 --phase1Tol 0.001 --phase2Tol 5e-06 --initRho 0.0 --rhoMax 1000.0 --rhoFreq 10 --rhoFactor 1.1 --ALMRhoFactor 1.5 --heuristicFactor 1.0 --maxALMIter 10000 --maxADMMIter 5 --timeSecLimit 180.0 --lbfgsListLength 2 --endTauTol 0.0 --endALMSubTol 0.0 --l2Rescaling 0 --reoptLevel 0 --dyrankLevel 1 --highAccMode 1","{""times_log_rank"": 1.5, ""phase1_tol"": 0.001, ""phase2_tol"": 5e-06, ""init_rho"": 0.0, ""rho_max"": 1000.0, ""rho_freq"": 10, ""rho_factor"": 1.1, ""alm_rho_factor"": 1.5, ""heuristic_factor"": 1.0, ""lbfgs_list_length"": 2, ""end_tau_tol"": 0.0, ""end_alm_sub_tol"": 0.0, ""l2_rescaling"": 0, ""reopt_level"": 0, ""dyrank_level"": 1, ""high_acc_mode"": 1, ""max_alm_iter"": 10000, ""max_admm_iter"": 5, ""time_limit_seconds"": 180.0}"
run_0712,STOPPED,0,False,9.719175,10,-0.54465,-0.544964,0.000150074,2.69288e-06,nan,0.000150074,0.000269519,nan,0,0.02186700000000008,1.111167,0,C:\Users\Lucas Zamora\Desktop\TESIS-3\sandbox\lorads_grid_search_arch0_admm\run_20260325_110659\raw_logs\run_0712_stdout.log,C:\Users\Lucas Zamora\Desktop\TESIS-3\sandbox\lorads_grid_search_arch0_admm\run_20260325_110659\raw_logs\run_0712_stdout.log,C:\Users\Lucas Zamora\Desktop\TESIS-3\sandbox\lorads_grid_search_arch0_admm\run_20260325_110659\raw_logs\run_0712_stderr.log,"wsl /home/lucas_zamora/lorads_build/lorads_src/build/LoRADS_v_2_0_1-alpha ""/mnt/c/Users/Lucas Zamora/Desktop/TESIS-3/data/instances/sdplib/arch0.dat-s"" --timesLogRank 1.5 --phase1Tol 0.001 --phase2Tol 5e-06 --initRho 0.0 --rhoMax 1000.0 --rhoFreq 10 --rhoFactor 1.05 --ALMRhoFactor 1.5 --heuristicFactor 1.0 --maxALMIter 10000 --maxADMMIter 5 --timeSecLimit 180.0 --lbfgsListLength 2 --endTauTol 0.0 --endALMSubTol 0.0 --l2Rescaling 1 --reoptLevel 0 --dyrankLevel 1 --highAccMode 1","{""times_log_rank"": 1.5, ""phase1_tol"": 0.001, ""phase2_tol"": 5e-06, ""init_rho"": 0.0, ""rho_max"": 1000.0, ""rho_freq"": 10, ""rho_factor"": 1.05, ""alm_rho_factor"": 1.5, ""heuristic_factor"": 1.0, ""lbfgs_list_length"": 2, ""end_tau_tol"": 0.0, ""end_alm_sub_tol"": 0.0, ""l2_rescaling"": 1, ""reopt_level"": 0, ""dyrank_level"": 1, ""high_acc_mode"": 1, ""max_alm_iter"": 10000, ""max_admm_iter"": 5, ""time_limit_seconds"": 180.0}"
run_0568,STOPPED,0,False,9.783434,10,-0.54465,-0.544964,0.000150074,2.69288e-06,nan,0.000150074,0.000269519,nan,0,0.02186700000000008,1.111167,0,C:\Users\Lucas Zamora\Desktop\TESIS-3\sandbox\lorads_grid_search_arch0_admm\run_20260325_110659\raw_logs\run_0568_stdout.log,C:\Users\Lucas Zamora\Desktop\TESIS-3\sandbox\lorads_grid_search_arch0_admm\run_20260325_110659\raw_logs\run_0568_stdout.log,C:\Users\Lucas Zamora\Desktop\TESIS-3\sandbox\lorads_grid_search_arch0_admm\run_20260325_110659\raw_logs\run_0568_stderr.log,"wsl /home/lucas_zamora/lorads_build/lorads_src/build/LoRADS_v_2_0_1-alpha ""/mnt/c/Users/Lucas Zamora/Desktop/TESIS-3/data/instances/sdplib/arch0.dat-s"" --timesLogRank 1.5 --phase1Tol 0.001 --phase2Tol 1e-05 --initRho 0.0 --rhoMax 1000.0 --rhoFreq 10 --rhoFactor 1.1 --ALMRhoFactor 1.5 --heuristicFactor 1.0 --maxALMIter 10000 --maxADMMIter 5 --timeSecLimit 180.0 --lbfgsListLength 2 --endTauTol 0.0 --endALMSubTol 0.0 --l2Rescaling 1 --reoptLevel 0 --dyrankLevel 1 --highAccMode 1","{""times_log_rank"": 1.5, ""phase1_tol"": 0.001, ""phase2_tol"": 1e-05, ""init_rho"": 0.0, ""rho_max"": 1000.0, ""rho_freq"": 10, ""rho_factor"": 1.1, ""alm_rho_factor"": 1.5, ""heuristic_factor"": 1.0, ""lbfgs_list_length"": 2, ""end_tau_tol"": 0.0, ""end_alm_sub_tol"": 0.0, ""l2_rescaling"": 1, ""reopt_level"": 0, ""dyrank_level"": 1, ""high_acc_mode"": 1, ""max_alm_iter"": 10000, ""max_admm_iter"": 5, ""time_limit_seconds"": 180.0}"
